Review,Beer_name,MultinomialNB_label
"erm when u very desperately want to drink a beer and there is no other option no taste, just bitter, metallic aftertaste. commercial beer that suits people who drink for the sake of drinking",Asahi Super Dry,Negative
"crap. smells chemically, flat watery, tastes like draught beer with dirty pipes, also strange metallic after taste, stay away",Asahi Super Dry,Negative
"a beer to be had when no other options available. too bitter for my taste, nothing remarkable.",Asahi Super Dry,Negative
".l can had this beer when working graveyard at my internship in amsterdam. the can said: super dry but it s not standard beer, nothing special",Asahi Super Dry,Negative
". clear, gold color and a very small, white head. aroma of hops, pale malts, dms, and some grains. taste is sweet, malty, simplistic, hackneyed. light body, slick texture, and a fizzy carbonation. finish is short and tasteless. overall a very mediocre beer.",Asahi Super Dry,Negative
"a nice japanese rice lager. it indeed has a dry taste, but it keeps the freshness of a normal lager.",Asahi Super Dry,Positive
"nice gold color with small white foam. aromas of wheat, malt and has metallic smell to it. palate, light body with thin ish texture leaving nice dry bitter finish. taste is quite dry, wheaty and malty. overall as a pale lager not bad.",Asahi Super Dry,Positive
".l. brewed in baltika breweries in russia. clear, light, white head. bit corn, but otherwise light water. nothing special.",Asahi Super Dry,Negative
not the worst but also not the best. really nothing special. no real distinctive taste.,Asahi Super Dry,Negative
"golden colour, small white head, hay in aroma, light bitter taste.",Asahi Super Dry,Negative
tasted from very little aroma. some grains that is about it. taste is very clean and crisp. not much skunk for a macro lager. also not much flavor. some corn and rice with a little sweet caramel. overall above average for a pale lager.,Asahi Super Dry,Negative
"pale, malty slightly sweet. almost a must when drinking with sushi. good pale lager.",Asahi Super Dry,Negative
"pours golden, clear, with white head. aroma is medium, malt, grain copper. palate is light body, high carbonation, fine bubbles. taste is slightly sweet malt rice. finish is crisp, clean, dry bitter. overall slightly sweet malt rice.",Asahi Super Dry,Positive
. it seems that those asian lagers are even worse that eurolagers. a hardly drinkable beer and it gets even worse when you consider the price.,Asahi Super Dry,Negative
"from tesco . pours clear golden colour with small white head. not much of an aroma, light malty taste, as the name suggests it does indeed have a dry finish with a light bitterness. quite refreshing. nd may .",Asahi Super Dry,Positive
poured from a it is a clear light gold with a slight white head. the aroma is a sweet malt and the taste is thin with a hint of rice and malt nice try,Asahi Super Dry,Positive
soft malt aroma poos clear golden faint head taste bit malty some pretty soft can t say it s very dry as the name implies,Asahi Super Dry,Positive
"can. bought in belgium. brewed in czech republic for european branch of asahi london. so what do you expect? taste? aroma? joy? forget about it. it is plain, no aftertaste, i won t remember anything about this beer in minutes.",Asahi Super Dry,Negative
"pale yellow colour, thin disappearing head. aroma of hay and maybe some malt. taste of water, nothing more i can identify. very thin, watery body, fizzy carbonation. completely featurless industrial crap.",Asahi Super Dry,Negative
pale yellowish colour without proper head. watery . some weak notes of malt. exotic mistake,Asahi Super Dry,Positive
"taster, thanks to hamirubi. malty aroma, clear golden beer. medium bitter taste. ordinary lager.",Asahi Super Dry,Negative
"pale yellow pour with minimal aroma of hay, grass, and lemon. sweet malt flavor with lemon, hay and some cereal.",Asahi Super Dry,Positive
pours clear yellow with a white head aroma is malt and cardboard taste is malty finish is dry with a light bitterness with some cardboard notes to it,Asahi Super Dry,Negative
"can. actually a great lager! wheat smell and taste with a pale golden color, ugly white head, but with lots of bubbles. the aftertaste was great. different from the usual lager.",Asahi Super Dry,Positive
"from lidl. pours crystal clear pale golden. aroma is metallic, vegetable, grain. tastes grain and sth unpleasant. maybe they try to make it even worse by adding corn and rice.",Asahi Super Dry,Negative
"slightly citrusy hops. mild bready malt flavors. moderate length finish with the citrusy hops, bready malts and a pleasant mild sweetness. dry and crisp pallate. overall pretty undistinguished but pleasantly sweet and crisp with some balance of hops and malt.",Asahi Super Dry,Positive
"from tesco. pours golden with a fast diminishing white head. bog standard boring lager. some sweetness from the hops, meh!",Asahi Super Dry,Negative
"at home golden beer, small head, aroma is malt. taste is malt, sweet bitter, quite fizzy. average",Asahi Super Dry,Positive
"i can t remember if this beer has taste. it s very gassy indeed. i burp and fart a lot after drinking this beer. don t consume this beer in confined area. not much flavour. just cold and gassy. light colour, no body, gassy and quite big head almost like a volcano.",Asahi Super Dry,Negative
"pours golden with a white head. aroma and taste is malts, grains and some resin.",Asahi Super Dry,Positive
"pale gold, slight aroma with a bit of hops. taste is fairly clean, boring mouth feel, grainy, a bit sweet. not terrible.",Asahi Super Dry,Negative
"probably one of the best commercial pale lager around. nice golden pour, malty aroma, bitter dry taste, quite decent above average for this type of product.",Asahi Super Dry,Positive
"refrigerated . brown poured into a glass. clear light golden with small white head. aroma is nice light malt, light body, low carbonation, and some lacing. taste is light malt, rice, some corn, and slightly dry finish.",Asahi Super Dry,Positive
from a liter can. pours a straw with decent carbonation and lacy head. tinny nose. quite bitter and skunky. akin to a cheap beer you drink in college.,Asahi Super Dry,Positive
pours yellow. with fluffy head. the aroma is much like bud light. the flavorr is grainny and light.,Asahi Super Dry,Positive
"i drink a lot of beers, and this is one that i d gladly skip next time it s offered. i wish there was something nicer to say other than there is a familiar malt lager aroma, but not much flavour or bite. best that i could say is that it s wet and cold and did wonders for my thirst.",Asahi Super Dry,Negative
"typical pale lager appearance. corn, yeast, metallic, sugar, and light malt fragrance. smooth and light bodied. surprisingly not terrible. typical pale lager taste initially, but rather than a revolting metallic finish, a pleasantly dry and slightly hoppy finish arises. preferable to other macros.",Asahi Super Dry,Positive
"light lager. water in general, weak aroma, taste, palette. hard to distinguish any nuances.",Asahi Super Dry,Negative
golden bubbly with small white head. watery sour carbonated taste with minimal bitterness.,Asahi Super Dry,Negative
not as bad as expected so that basically says it all. somewhat crisp and refreshing and slightly beer like. biscuity and sweet with a strange tinny aftertaste. tastes like carbonated rice water.,Asahi Super Dry,Negative
"clear, yellow. foam disappears fast. metallic tasting, not pleasant. medium sweet. not very good.",Asahi Super Dry,Positive
"pours golden with thin white head. aromas are grass and grain. light body, hight carbonation. typical industrial lager. nothing to add.",Asahi Super Dry,Negative
"the one good thing to say about this is that it is crisp in taste and not oily, like some of the other industrials. bad stuff.",Asahi Super Dry,Negative
limited choice in hotel bar. basically this or becks. went for this to see if it was different. it wasn t.,Asahi Super Dry,Negative
not as bad as feared quite malty and superdry as it says on the can bargain can from b and m,Asahi Super Dry,Negative
"canned, from lidl, zagreb. pours pale golden with short lasting white head. light bodied, malty and grainy. watery and barely drinkable.",Asahi Super Dry,Negative
"faint malt aroma. dark golden and clear in color with no head. taste is slightly malty, a little watery",Asahi Super Dry,Negative
